Epoch,MAE,RMSE
634,"tensor(11.9986, dtype=torch.float64)","tensor(21.4993, dtype=torch.float64)"
635,"tensor(10.7642, dtype=torch.float64)","tensor(19.9315, dtype=torch.float64)"
636,"tensor(18.4266, dtype=torch.float64)","tensor(26.9692, dtype=torch.float64)"
637,"tensor(10.8440, dtype=torch.float64)","tensor(18.2254, dtype=torch.float64)"
638,"tensor(18.4342, dtype=torch.float64)","tensor(28.2121, dtype=torch.float64)"
639,"tensor(17.4199, dtype=torch.float64)","tensor(26.4899, dtype=torch.float64)"
640,"tensor(10.9048, dtype=torch.float64)","tensor(19.4349, dtype=torch.float64)"
641,"tensor(11.5040, dtype=torch.float64)","tensor(18.8291, dtype=torch.float64)"
642,"tensor(13.1199, dtype=torch.float64)","tensor(20.8890, dtype=torch.float64)"
643,"tensor(41.8406, dtype=torch.float64)","tensor(49.6997, dtype=torch.float64)"
644,"tensor(13.0735, dtype=torch.float64)","tensor(20.7569, dtype=torch.float64)"
645,"tensor(14.7832, dtype=torch.float64)","tensor(22.4575, dtype=torch.float64)"
646,"tensor(15.9533, dtype=torch.float64)","tensor(21.7153, dtype=torch.float64)"
647,"tensor(14.6193, dtype=torch.float64)","tensor(22.9943, dtype=torch.float64)"
648,"tensor(25.8787, dtype=torch.float64)","tensor(31.7891, dtype=torch.float64)"
649,"tensor(16.2663, dtype=torch.float64)","tensor(21.7604, dtype=torch.float64)"
650,"tensor(11.4282, dtype=torch.float64)","tensor(19.1352, dtype=torch.float64)"
651,"tensor(23.9970, dtype=torch.float64)","tensor(32.0911, dtype=torch.float64)"
652,"tensor(16.2359, dtype=torch.float64)","tensor(21.9830, dtype=torch.float64)"
653,"tensor(34.2667, dtype=torch.float64)","tensor(42.0035, dtype=torch.float64)"
654,"tensor(30.1863, dtype=torch.float64)","tensor(37.5595, dtype=torch.float64)"
655,"tensor(12.9920, dtype=torch.float64)","tensor(18.3983, dtype=torch.float64)"
656,"tensor(11.9557, dtype=torch.float64)","tensor(21.1049, dtype=torch.float64)"
657,"tensor(11.0470, dtype=torch.float64)","tensor(20.1799, dtype=torch.float64)"
658,"tensor(19.6173, dtype=torch.float64)","tensor(28.6786, dtype=torch.float64)"
659,"tensor(10.8115, dtype=torch.float64)","tensor(19.9748, dtype=torch.float64)"
660,"tensor(16.5966, dtype=torch.float64)","tensor(26.4417, dtype=torch.float64)"
661,"tensor(14.4765, dtype=torch.float64)","tensor(21.1972, dtype=torch.float64)"
662,"tensor(19.8009, dtype=torch.float64)","tensor(27.6044, dtype=torch.float64)"
663,"tensor(22.6593, dtype=torch.float64)","tensor(28.1053, dtype=torch.float64)"
664,"tensor(20.8882, dtype=torch.float64)","tensor(27.6391, dtype=torch.float64)"
665,"tensor(13.9904, dtype=torch.float64)","tensor(23.5882, dtype=torch.float64)"
666,"tensor(15.5900, dtype=torch.float64)","tensor(22.4336, dtype=torch.float64)"
667,"tensor(22.4701, dtype=torch.float64)","tensor(31.5689, dtype=torch.float64)"
668,"tensor(14.5235, dtype=torch.float64)","tensor(23.3671, dtype=torch.float64)"
669,"tensor(30.5729, dtype=torch.float64)","tensor(34.6871, dtype=torch.float64)"
670,"tensor(10.8276, dtype=torch.float64)","tensor(18.1266, dtype=torch.float64)"
671,"tensor(10.9820, dtype=torch.float64)","tensor(17.4392, dtype=torch.float64)"
672,"tensor(19.5329, dtype=torch.float64)","tensor(27.9584, dtype=torch.float64)"
673,"tensor(32.3210, dtype=torch.float64)","tensor(39.6736, dtype=torch.float64)"
674,"tensor(9.3671, dtype=torch.float64)","tensor(17.0133, dtype=torch.float64)"
675,"tensor(37.7124, dtype=torch.float64)","tensor(41.9701, dtype=torch.float64)"
676,"tensor(10.3781, dtype=torch.float64)","tensor(16.9933, dtype=torch.float64)"
677,"tensor(14.3429, dtype=torch.float64)","tensor(21.4852, dtype=torch.float64)"
678,"tensor(27.8820, dtype=torch.float64)","tensor(32.3959, dtype=torch.float64)"
679,"tensor(44.8626, dtype=torch.float64)","tensor(52.1285, dtype=torch.float64)"
680,"tensor(21.5243, dtype=torch.float64)","tensor(29.5436, dtype=torch.float64)"
681,"tensor(32.4618, dtype=torch.float64)","tensor(37.3170, dtype=torch.float64)"
682,"tensor(10.9376, dtype=torch.float64)","tensor(19.6470, dtype=torch.float64)"
683,"tensor(21.5259, dtype=torch.float64)","tensor(27.8581, dtype=torch.float64)"
684,"tensor(28.9943, dtype=torch.float64)","tensor(35.5699, dtype=torch.float64)"
685,"tensor(14.3195, dtype=torch.float64)","tensor(23.6570, dtype=torch.float64)"
686,"tensor(9.5706, dtype=torch.float64)","tensor(15.3118, dtype=torch.float64)"
687,"tensor(17.7599, dtype=torch.float64)","tensor(27.2463, dtype=torch.float64)"
688,"tensor(14.7779, dtype=torch.float64)","tensor(21.3762, dtype=torch.float64)"
689,"tensor(50.4515, dtype=torch.float64)","tensor(57.7729, dtype=torch.float64)"
690,"tensor(28.8082, dtype=torch.float64)","tensor(37.7788, dtype=torch.float64)"
691,"tensor(10.9573, dtype=torch.float64)","tensor(15.9224, dtype=torch.float64)"
692,"tensor(25.2792, dtype=torch.float64)","tensor(31.0768, dtype=torch.float64)"
693,"tensor(16.9197, dtype=torch.float64)","tensor(26.8467, dtype=torch.float64)"
694,"tensor(11.0214, dtype=torch.float64)","tensor(20.1619, dtype=torch.float64)"
695,"tensor(11.3276, dtype=torch.float64)","tensor(21.4216, dtype=torch.float64)"
696,"tensor(30.2455, dtype=torch.float64)","tensor(36.5455, dtype=torch.float64)"
697,"tensor(10.4038, dtype=torch.float64)","tensor(19.1055, dtype=torch.float64)"
698,"tensor(33.5752, dtype=torch.float64)","tensor(38.2286, dtype=torch.float64)"
699,"tensor(20.0485, dtype=torch.float64)","tensor(26.0762, dtype=torch.float64)"
700,"tensor(22.2423, dtype=torch.float64)","tensor(25.3708, dtype=torch.float64)"
701,"tensor(9.9755, dtype=torch.float64)","tensor(17.6851, dtype=torch.float64)"
702,"tensor(22.9288, dtype=torch.float64)","tensor(39.6666, dtype=torch.float64)"
703,"tensor(12.8910, dtype=torch.float64)","tensor(19.2854, dtype=torch.float64)"
704,"tensor(11.4706, dtype=torch.float64)","tensor(16.5465, dtype=torch.float64)"
705,"tensor(25.1210, dtype=torch.float64)","tensor(31.0642, dtype=torch.float64)"
706,"tensor(13.5953, dtype=torch.float64)","tensor(19.3063, dtype=torch.float64)"
707,"tensor(18.2857, dtype=torch.float64)","tensor(24.8536, dtype=torch.float64)"
708,"tensor(9.4546, dtype=torch.float64)","tensor(16.4386, dtype=torch.float64)"
709,"tensor(33.1154, dtype=torch.float64)","tensor(40.1208, dtype=torch.float64)"
710,"tensor(36.2387, dtype=torch.float64)","tensor(44.9250, dtype=torch.float64)"
711,"tensor(13.3013, dtype=torch.float64)","tensor(18.8493, dtype=torch.float64)"
712,"tensor(12.5735, dtype=torch.float64)","tensor(22.1380, dtype=torch.float64)"
713,"tensor(19.4530, dtype=torch.float64)","tensor(24.0407, dtype=torch.float64)"
714,"tensor(11.6391, dtype=torch.float64)","tensor(21.8307, dtype=torch.float64)"
715,"tensor(12.3457, dtype=torch.float64)","tensor(18.6610, dtype=torch.float64)"
716,"tensor(17.4697, dtype=torch.float64)","tensor(24.4636, dtype=torch.float64)"
717,"tensor(27.8794, dtype=torch.float64)","tensor(33.4479, dtype=torch.float64)"
718,"tensor(33.6944, dtype=torch.float64)","tensor(41.9643, dtype=torch.float64)"
719,"tensor(14.9872, dtype=torch.float64)","tensor(24.2518, dtype=torch.float64)"
720,"tensor(10.8471, dtype=torch.float64)","tensor(18.7257, dtype=torch.float64)"
721,"tensor(24.5592, dtype=torch.float64)","tensor(29.9958, dtype=torch.float64)"
722,"tensor(39.6068, dtype=torch.float64)","tensor(46.6283, dtype=torch.float64)"
723,"tensor(16.8550, dtype=torch.float64)","tensor(24.1747, dtype=torch.float64)"
724,"tensor(10.1242, dtype=torch.float64)","tensor(17.1995, dtype=torch.float64)"
725,"tensor(24.1016, dtype=torch.float64)","tensor(28.6327, dtype=torch.float64)"
726,"tensor(25.8122, dtype=torch.float64)","tensor(28.8422, dtype=torch.float64)"
727,"tensor(36.0076, dtype=torch.float64)","tensor(40.9472, dtype=torch.float64)"
728,"tensor(13.4709, dtype=torch.float64)","tensor(20.8352, dtype=torch.float64)"
729,"tensor(16.7535, dtype=torch.float64)","tensor(22.6254, dtype=torch.float64)"
730,"tensor(27.1131, dtype=torch.float64)","tensor(30.3271, dtype=torch.float64)"
731,"tensor(9.8777, dtype=torch.float64)","tensor(18.4851, dtype=torch.float64)"
732,"tensor(26.2074, dtype=torch.float64)","tensor(31.9392, dtype=torch.float64)"
733,"tensor(19.0173, dtype=torch.float64)","tensor(26.7735, dtype=torch.float64)"
734,"tensor(12.9030, dtype=torch.float64)","tensor(19.4383, dtype=torch.float64)"
735,"tensor(19.7124, dtype=torch.float64)","tensor(25.7321, dtype=torch.float64)"
736,"tensor(9.0046, dtype=torch.float64)","tensor(13.3865, dtype=torch.float64)"
737,"tensor(9.9600, dtype=torch.float64)","tensor(18.6741, dtype=torch.float64)"
738,"tensor(13.1102, dtype=torch.float64)","tensor(20.4977, dtype=torch.float64)"
739,"tensor(13.6564, dtype=torch.float64)","tensor(22.4436, dtype=torch.float64)"
740,"tensor(10.5641, dtype=torch.float64)","tensor(17.1507, dtype=torch.float64)"
741,"tensor(25.9867, dtype=torch.float64)","tensor(33.8662, dtype=torch.float64)"
742,"tensor(21.0303, dtype=torch.float64)","tensor(29.2680, dtype=torch.float64)"
743,"tensor(16.5771, dtype=torch.float64)","tensor(24.3420, dtype=torch.float64)"
744,"tensor(23.6201, dtype=torch.float64)","tensor(27.7257, dtype=torch.float64)"
745,"tensor(28.3408, dtype=torch.float64)","tensor(34.3360, dtype=torch.float64)"
746,"tensor(19.4502, dtype=torch.float64)","tensor(27.5634, dtype=torch.float64)"
747,"tensor(23.5413, dtype=torch.float64)","tensor(30.2770, dtype=torch.float64)"
748,"tensor(12.2214, dtype=torch.float64)","tensor(20.1096, dtype=torch.float64)"
749,"tensor(14.3042, dtype=torch.float64)","tensor(22.6802, dtype=torch.float64)"
750,"tensor(20.7183, dtype=torch.float64)","tensor(26.0439, dtype=torch.float64)"
751,"tensor(34.5920, dtype=torch.float64)","tensor(40.0291, dtype=torch.float64)"
752,"tensor(11.6835, dtype=torch.float64)","tensor(19.8680, dtype=torch.float64)"
753,"tensor(21.3009, dtype=torch.float64)","tensor(26.8763, dtype=torch.float64)"
754,"tensor(24.4674, dtype=torch.float64)","tensor(30.0619, dtype=torch.float64)"
755,"tensor(23.7713, dtype=torch.float64)","tensor(29.0970, dtype=torch.float64)"
756,"tensor(16.3253, dtype=torch.float64)","tensor(25.5308, dtype=torch.float64)"
757,"tensor(25.1064, dtype=torch.float64)","tensor(32.3383, dtype=torch.float64)"
758,"tensor(13.0115, dtype=torch.float64)","tensor(20.2920, dtype=torch.float64)"
759,"tensor(9.6576, dtype=torch.float64)","tensor(15.3620, dtype=torch.float64)"
760,"tensor(9.7364, dtype=torch.float64)","tensor(16.7033, dtype=torch.float64)"
761,"tensor(10.5090, dtype=torch.float64)","tensor(15.2438, dtype=torch.float64)"
762,"tensor(14.0268, dtype=torch.float64)","tensor(20.2363, dtype=torch.float64)"
763,"tensor(13.0723, dtype=torch.float64)","tensor(19.2414, dtype=torch.float64)"
764,"tensor(16.0301, dtype=torch.float64)","tensor(25.2075, dtype=torch.float64)"
765,"tensor(9.3561, dtype=torch.float64)","tensor(16.5447, dtype=torch.float64)"
766,"tensor(25.2621, dtype=torch.float64)","tensor(30.4226, dtype=torch.float64)"
767,"tensor(21.7037, dtype=torch.float64)","tensor(31.8692, dtype=torch.float64)"
768,"tensor(12.6493, dtype=torch.float64)","tensor(22.1552, dtype=torch.float64)"
769,"tensor(10.7147, dtype=torch.float64)","tensor(19.0696, dtype=torch.float64)"
770,"tensor(20.2023, dtype=torch.float64)","tensor(27.7306, dtype=torch.float64)"
771,"tensor(22.5091, dtype=torch.float64)","tensor(28.2533, dtype=torch.float64)"
772,"tensor(8.7537, dtype=torch.float64)","tensor(13.4139, dtype=torch.float64)"
773,"tensor(12.0088, dtype=torch.float64)","tensor(19.7649, dtype=torch.float64)"
774,"tensor(16.3380, dtype=torch.float64)","tensor(24.4539, dtype=torch.float64)"
775,"tensor(10.2975, dtype=torch.float64)","tensor(16.6639, dtype=torch.float64)"
776,"tensor(31.5399, dtype=torch.float64)","tensor(38.2997, dtype=torch.float64)"
777,"tensor(13.1344, dtype=torch.float64)","tensor(20.5010, dtype=torch.float64)"
778,"tensor(9.5642, dtype=torch.float64)","tensor(17.0618, dtype=torch.float64)"
779,"tensor(16.0618, dtype=torch.float64)","tensor(25.1173, dtype=torch.float64)"
780,"tensor(18.5539, dtype=torch.float64)","tensor(25.3721, dtype=torch.float64)"
781,"tensor(19.6814, dtype=torch.float64)","tensor(26.7460, dtype=torch.float64)"
782,"tensor(8.7748, dtype=torch.float64)","tensor(14.8931, dtype=torch.float64)"
783,"tensor(20.1332, dtype=torch.float64)","tensor(25.7500, dtype=torch.float64)"
784,"tensor(29.1647, dtype=torch.float64)","tensor(35.5388, dtype=torch.float64)"
785,"tensor(11.4523, dtype=torch.float64)","tensor(16.3235, dtype=torch.float64)"
786,"tensor(14.3628, dtype=torch.float64)","tensor(24.5338, dtype=torch.float64)"
787,"tensor(16.0952, dtype=torch.float64)","tensor(23.1029, dtype=torch.float64)"
788,"tensor(15.0822, dtype=torch.float64)","tensor(24.5650, dtype=torch.float64)"
789,"tensor(15.4626, dtype=torch.float64)","tensor(19.1263, dtype=torch.float64)"
790,"tensor(12.8514, dtype=torch.float64)","tensor(21.3259, dtype=torch.float64)"
791,"tensor(26.8025, dtype=torch.float64)","tensor(32.5134, dtype=torch.float64)"
792,"tensor(13.9798, dtype=torch.float64)","tensor(22.2809, dtype=torch.float64)"
793,"tensor(15.9652, dtype=torch.float64)","tensor(20.6566, dtype=torch.float64)"
794,"tensor(13.8721, dtype=torch.float64)","tensor(23.2884, dtype=torch.float64)"
795,"tensor(17.3995, dtype=torch.float64)","tensor(26.5588, dtype=torch.float64)"
796,"tensor(48.7941, dtype=torch.float64)","tensor(58.2054, dtype=torch.float64)"
797,"tensor(13.2602, dtype=torch.float64)","tensor(20.0827, dtype=torch.float64)"
798,"tensor(14.2498, dtype=torch.float64)","tensor(23.9854, dtype=torch.float64)"
799,"tensor(18.3410, dtype=torch.float64)","tensor(25.4362, dtype=torch.float64)"
800,"tensor(9.3041, dtype=torch.float64)","tensor(14.8515, dtype=torch.float64)"
801,"tensor(10.9929, dtype=torch.float64)","tensor(17.6528, dtype=torch.float64)"
802,"tensor(10.3654, dtype=torch.float64)","tensor(14.8119, dtype=torch.float64)"
803,"tensor(16.4204, dtype=torch.float64)","tensor(20.3943, dtype=torch.float64)"
804,"tensor(17.9776, dtype=torch.float64)","tensor(28.6615, dtype=torch.float64)"
805,"tensor(12.3588, dtype=torch.float64)","tensor(19.1314, dtype=torch.float64)"
806,"tensor(29.7710, dtype=torch.float64)","tensor(35.7744, dtype=torch.float64)"
807,"tensor(9.7364, dtype=torch.float64)","tensor(17.1933, dtype=torch.float64)"
808,"tensor(17.5459, dtype=torch.float64)","tensor(23.4037, dtype=torch.float64)"
809,"tensor(20.6794, dtype=torch.float64)","tensor(26.3364, dtype=torch.float64)"
810,"tensor(19.0506, dtype=torch.float64)","tensor(27.4633, dtype=torch.float64)"
811,"tensor(10.5185, dtype=torch.float64)","tensor(18.0223, dtype=torch.float64)"
812,"tensor(26.3692, dtype=torch.float64)","tensor(34.3911, dtype=torch.float64)"
813,"tensor(33.9104, dtype=torch.float64)","tensor(39.0557, dtype=torch.float64)"
814,"tensor(21.9820, dtype=torch.float64)","tensor(30.4846, dtype=torch.float64)"
815,"tensor(11.5713, dtype=torch.float64)","tensor(15.3848, dtype=torch.float64)"
816,"tensor(16.5047, dtype=torch.float64)","tensor(24.1555, dtype=torch.float64)"
817,"tensor(10.4919, dtype=torch.float64)","tensor(19.5426, dtype=torch.float64)"
818,"tensor(14.9445, dtype=torch.float64)","tensor(23.4783, dtype=torch.float64)"
819,"tensor(24.4438, dtype=torch.float64)","tensor(29.9867, dtype=torch.float64)"
820,"tensor(13.1273, dtype=torch.float64)","tensor(20.3827, dtype=torch.float64)"
821,"tensor(17.3146, dtype=torch.float64)","tensor(24.3968, dtype=torch.float64)"
822,"tensor(9.8885, dtype=torch.float64)","tensor(17.3784, dtype=torch.float64)"
823,"tensor(11.0947, dtype=torch.float64)","tensor(19.0120, dtype=torch.float64)"
824,"tensor(15.0667, dtype=torch.float64)","tensor(24.4141, dtype=torch.float64)"
825,"tensor(13.2286, dtype=torch.float64)","tensor(18.6057, dtype=torch.float64)"
826,"tensor(26.7179, dtype=torch.float64)","tensor(31.2358, dtype=torch.float64)"
827,"tensor(12.5626, dtype=torch.float64)","tensor(22.2540, dtype=torch.float64)"
828,"tensor(16.7891, dtype=torch.float64)","tensor(22.4667, dtype=torch.float64)"
829,"tensor(10.3556, dtype=torch.float64)","tensor(19.0529, dtype=torch.float64)"
830,"tensor(25.3159, dtype=torch.float64)","tensor(30.4067, dtype=torch.float64)"
831,"tensor(14.8339, dtype=torch.float64)","tensor(25.8561, dtype=torch.float64)"
832,"tensor(12.0097, dtype=torch.float64)","tensor(17.3364, dtype=torch.float64)"
833,"tensor(37.8152, dtype=torch.float64)","tensor(43.6758, dtype=torch.float64)"
834,"tensor(8.8871, dtype=torch.float64)","tensor(15.3994, dtype=torch.float64)"
835,"tensor(31.1415, dtype=torch.float64)","tensor(35.9919, dtype=torch.float64)"
836,"tensor(13.5612, dtype=torch.float64)","tensor(21.2782, dtype=torch.float64)"
837,"tensor(9.3687, dtype=torch.float64)","tensor(16.2878, dtype=torch.float64)"
838,"tensor(13.1961, dtype=torch.float64)","tensor(22.3652, dtype=torch.float64)"
839,"tensor(12.7146, dtype=torch.float64)","tensor(21.7071, dtype=torch.float64)"
840,"tensor(16.3902, dtype=torch.float64)","tensor(25.0792, dtype=torch.float64)"
841,"tensor(17.1438, dtype=torch.float64)","tensor(22.4144, dtype=torch.float64)"
842,"tensor(18.0511, dtype=torch.float64)","tensor(24.1307, dtype=torch.float64)"
843,"tensor(13.5625, dtype=torch.float64)","tensor(22.2418, dtype=torch.float64)"
844,"tensor(28.3925, dtype=torch.float64)","tensor(32.8865, dtype=torch.float64)"
845,"tensor(10.2523, dtype=torch.float64)","tensor(18.1865, dtype=torch.float64)"
846,"tensor(16.0929, dtype=torch.float64)","tensor(23.7932, dtype=torch.float64)"
847,"tensor(19.9030, dtype=torch.float64)","tensor(26.6600, dtype=torch.float64)"
848,"tensor(19.2600, dtype=torch.float64)","tensor(22.6862, dtype=torch.float64)"
849,"tensor(10.2900, dtype=torch.float64)","tensor(18.0814, dtype=torch.float64)"
850,"tensor(24.8620, dtype=torch.float64)","tensor(32.8254, dtype=torch.float64)"
851,"tensor(15.4750, dtype=torch.float64)","tensor(24.1801, dtype=torch.float64)"
852,"tensor(18.8466, dtype=torch.float64)","tensor(25.9421, dtype=torch.float64)"
853,"tensor(31.6635, dtype=torch.float64)","tensor(37.4620, dtype=torch.float64)"
854,"tensor(13.0773, dtype=torch.float64)","tensor(24.4774, dtype=torch.float64)"
855,"tensor(9.7094, dtype=torch.float64)","tensor(15.5983, dtype=torch.float64)"
856,"tensor(15.8384, dtype=torch.float64)","tensor(22.5622, dtype=torch.float64)"
857,"tensor(18.0417, dtype=torch.float64)","tensor(26.8704, dtype=torch.float64)"
858,"tensor(9.3609, dtype=torch.float64)","tensor(14.9876, dtype=torch.float64)"
859,"tensor(20.3636, dtype=torch.float64)","tensor(29.1531, dtype=torch.float64)"
860,"tensor(10.3864, dtype=torch.float64)","tensor(18.1018, dtype=torch.float64)"
861,"tensor(10.0364, dtype=torch.float64)","tensor(16.7609, dtype=torch.float64)"
862,"tensor(11.1585, dtype=torch.float64)","tensor(18.8858, dtype=torch.float64)"
863,"tensor(14.2436, dtype=torch.float64)","tensor(21.8769, dtype=torch.float64)"
864,"tensor(11.2302, dtype=torch.float64)","tensor(20.2999, dtype=torch.float64)"
865,"tensor(33.3119, dtype=torch.float64)","tensor(39.1960, dtype=torch.float64)"
866,"tensor(8.8564, dtype=torch.float64)","tensor(14.1496, dtype=torch.float64)"
867,"tensor(11.0030, dtype=torch.float64)","tensor(15.4303, dtype=torch.float64)"
868,"tensor(12.1578, dtype=torch.float64)","tensor(16.0291, dtype=torch.float64)"
869,"tensor(11.9501, dtype=torch.float64)","tensor(21.5555, dtype=torch.float64)"
870,"tensor(9.6786, dtype=torch.float64)","tensor(14.0974, dtype=torch.float64)"
871,"tensor(15.6958, dtype=torch.float64)","tensor(25.7542, dtype=torch.float64)"
872,"tensor(8.5479, dtype=torch.float64)","tensor(13.8156, dtype=torch.float64)"
873,"tensor(24.7619, dtype=torch.float64)","tensor(30.7608, dtype=torch.float64)"
874,"tensor(19.5714, dtype=torch.float64)","tensor(29.4412, dtype=torch.float64)"
875,"tensor(19.9439, dtype=torch.float64)","tensor(28.0510, dtype=torch.float64)"
876,"tensor(20.2057, dtype=torch.float64)","tensor(27.8640, dtype=torch.float64)"
877,"tensor(18.5812, dtype=torch.float64)","tensor(26.8194, dtype=torch.float64)"
878,"tensor(23.4283, dtype=torch.float64)","tensor(30.1154, dtype=torch.float64)"
879,"tensor(27.8757, dtype=torch.float64)","tensor(38.1426, dtype=torch.float64)"
880,"tensor(23.5121, dtype=torch.float64)","tensor(31.6333, dtype=torch.float64)"
881,"tensor(10.2805, dtype=torch.float64)","tensor(18.3854, dtype=torch.float64)"
882,"tensor(11.6585, dtype=torch.float64)","tensor(20.9264, dtype=torch.float64)"
883,"tensor(19.7473, dtype=torch.float64)","tensor(28.4804, dtype=torch.float64)"
884,"tensor(14.1830, dtype=torch.float64)","tensor(22.5184, dtype=torch.float64)"
885,"tensor(27.3396, dtype=torch.float64)","tensor(34.4477, dtype=torch.float64)"
886,"tensor(18.9575, dtype=torch.float64)","tensor(25.1751, dtype=torch.float64)"
887,"tensor(10.4764, dtype=torch.float64)","tensor(17.5114, dtype=torch.float64)"
888,"tensor(9.2351, dtype=torch.float64)","tensor(15.6194, dtype=torch.float64)"
889,"tensor(13.9281, dtype=torch.float64)","tensor(20.7044, dtype=torch.float64)"
890,"tensor(9.8586, dtype=torch.float64)","tensor(16.7810, dtype=torch.float64)"
891,"tensor(25.9116, dtype=torch.float64)","tensor(33.9917, dtype=torch.float64)"
892,"tensor(12.4269, dtype=torch.float64)","tensor(20.4869, dtype=torch.float64)"
893,"tensor(13.4608, dtype=torch.float64)","tensor(20.2347, dtype=torch.float64)"
894,"tensor(13.9780, dtype=torch.float64)","tensor(16.8693, dtype=torch.float64)"
895,"tensor(21.6011, dtype=torch.float64)","tensor(28.4277, dtype=torch.float64)"
896,"tensor(19.1518, dtype=torch.float64)","tensor(27.2997, dtype=torch.float64)"
897,"tensor(15.0497, dtype=torch.float64)","tensor(22.5324, dtype=torch.float64)"
898,"tensor(16.1041, dtype=torch.float64)","tensor(23.1476, dtype=torch.float64)"
899,"tensor(12.8802, dtype=torch.float64)","tensor(17.8415, dtype=torch.float64)"
900,"tensor(9.4063, dtype=torch.float64)","tensor(13.9021, dtype=torch.float64)"
901,"tensor(12.2274, dtype=torch.float64)","tensor(16.2157, dtype=torch.float64)"
902,"tensor(9.7359, dtype=torch.float64)","tensor(15.3179, dtype=torch.float64)"
903,"tensor(10.8132, dtype=torch.float64)","tensor(17.7546, dtype=torch.float64)"
904,"tensor(16.5086, dtype=torch.float64)","tensor(25.4172, dtype=torch.float64)"
905,"tensor(19.5132, dtype=torch.float64)","tensor(25.2976, dtype=torch.float64)"
906,"tensor(30.5981, dtype=torch.float64)","tensor(37.6047, dtype=torch.float64)"
907,"tensor(21.3641, dtype=torch.float64)","tensor(30.3242, dtype=torch.float64)"
908,"tensor(10.5211, dtype=torch.float64)","tensor(19.3425, dtype=torch.float64)"
909,"tensor(19.4516, dtype=torch.float64)","tensor(30.3728, dtype=torch.float64)"
910,"tensor(13.7055, dtype=torch.float64)","tensor(22.3477, dtype=torch.float64)"
911,"tensor(22.5366, dtype=torch.float64)","tensor(28.2843, dtype=torch.float64)"
912,"tensor(10.5427, dtype=torch.float64)","tensor(18.4093, dtype=torch.float64)"
913,"tensor(18.2463, dtype=torch.float64)","tensor(24.6964, dtype=torch.float64)"
914,"tensor(13.5364, dtype=torch.float64)","tensor(22.3308, dtype=torch.float64)"
915,"tensor(11.1064, dtype=torch.float64)","tensor(17.3441, dtype=torch.float64)"
916,"tensor(25.5301, dtype=torch.float64)","tensor(33.1468, dtype=torch.float64)"
917,"tensor(32.9750, dtype=torch.float64)","tensor(40.5698, dtype=torch.float64)"
918,"tensor(21.8549, dtype=torch.float64)","tensor(29.7660, dtype=torch.float64)"
919,"tensor(27.6173, dtype=torch.float64)","tensor(35.2816, dtype=torch.float64)"
920,"tensor(23.8235, dtype=torch.float64)","tensor(30.1309, dtype=torch.float64)"
921,"tensor(20.0514, dtype=torch.float64)","tensor(29.4466, dtype=torch.float64)"
922,"tensor(37.0970, dtype=torch.float64)","tensor(44.2246, dtype=torch.float64)"
923,"tensor(20.4188, dtype=torch.float64)","tensor(25.7734, dtype=torch.float64)"
924,"tensor(13.1438, dtype=torch.float64)","tensor(21.5998, dtype=torch.float64)"
925,"tensor(14.6180, dtype=torch.float64)","tensor(22.8339, dtype=torch.float64)"
926,"tensor(24.5097, dtype=torch.float64)","tensor(31.1438, dtype=torch.float64)"
927,"tensor(15.7877, dtype=torch.float64)","tensor(23.1464, dtype=torch.float64)"
928,"tensor(13.9496, dtype=torch.float64)","tensor(21.8853, dtype=torch.float64)"
929,"tensor(27.6161, dtype=torch.float64)","tensor(35.6715, dtype=torch.float64)"
930,"tensor(11.0406, dtype=torch.float64)","tensor(17.2080, dtype=torch.float64)"
931,"tensor(12.8999, dtype=torch.float64)","tensor(21.4391, dtype=torch.float64)"
932,"tensor(23.2623, dtype=torch.float64)","tensor(30.5869, dtype=torch.float64)"
933,"tensor(10.7509, dtype=torch.float64)","tensor(17.9307, dtype=torch.float64)"
934,"tensor(17.4915, dtype=torch.float64)","tensor(26.2463, dtype=torch.float64)"
935,"tensor(14.5546, dtype=torch.float64)","tensor(26.5413, dtype=torch.float64)"
936,"tensor(16.1840, dtype=torch.float64)","tensor(24.6067, dtype=torch.float64)"
937,"tensor(20.4171, dtype=torch.float64)","tensor(26.4002, dtype=torch.float64)"
938,"tensor(24.6822, dtype=torch.float64)","tensor(34.5857, dtype=torch.float64)"
939,"tensor(9.6745, dtype=torch.float64)","tensor(17.0812, dtype=torch.float64)"
940,"tensor(10.7781, dtype=torch.float64)","tensor(17.3205, dtype=torch.float64)"
941,"tensor(37.6923, dtype=torch.float64)","tensor(42.9554, dtype=torch.float64)"
942,"tensor(19.0202, dtype=torch.float64)","tensor(28.1037, dtype=torch.float64)"
943,"tensor(19.7366, dtype=torch.float64)","tensor(30.2029, dtype=torch.float64)"
944,"tensor(38.5169, dtype=torch.float64)","tensor(46.0656, dtype=torch.float64)"
945,"tensor(26.2770, dtype=torch.float64)","tensor(32.7436, dtype=torch.float64)"
946,"tensor(13.3382, dtype=torch.float64)","tensor(22.9977, dtype=torch.float64)"
947,"tensor(10.0166, dtype=torch.float64)","tensor(17.5318, dtype=torch.float64)"
948,"tensor(10.1357, dtype=torch.float64)","tensor(17.6946, dtype=torch.float64)"
949,"tensor(10.8384, dtype=torch.float64)","tensor(17.5292, dtype=torch.float64)"
950,"tensor(9.2347, dtype=torch.float64)","tensor(16.3353, dtype=torch.float64)"
